Run,Scene,Sampling,HashSize,Accuracy,Completion,CompletionRatio,DepthL1
3,ma,baseline,19,1.581452623053331,2.6545314550910484,86.9920015335083,0.0006008117907185806
3,ma,baseline,16,1.5675334322869081,2.6818324048038105,86.8274986743927,0.0007428007393173175
3,ma,cropped,19,1.6025113382143363,2.6696924837331792,87.04349994659424,0.0008298819921037648
3,ma,cropped,16,1.582020266779436,2.680655561915552,86.84549927711487,0.0005590604814642575
4,tg,baseline,19,3.599038886968068,2.5454746848846317,87.67200112342834,0.00021736768758273683
4,tg,baseline,16,3.6376530169043866,2.5483233969266217,87.52850294113159,0.00013213938245826284
4,tg,cropped,19,4.14052618456856,3.0577808188986495,86.11800074577332,5.4356837608793285
4,tg,cropped,16,1.9664102203506573,2.69385586061322,86.91750168800354,0.0001584405140420131
4,wr,baseline,19,5.009406307227514,3.4473396707829167,83.89899730682373,0.0026594401788315736
4,wr,baseline,16,6.5908369988600395,3.4248472439098343,84.02600288391113,0.0025434304916416295
4,wr,cropped,19,4.854106384022631,3.6175691685996285,82.93650150299072,0.003284504055045545
4,wr,cropped,16,5.246680584036439,3.4869678659769128,83.569997549057,0.0029919188818894327
4,br,baseline,19,2.1231312611478477,1.9944893113111917,93.9490020275116,0.0019421624529059045
4,br,baseline,16,2.1190193812525577,1.9707326544261172,94.62100267410278,0.0017009493603836745
4,br,cropped,19,2.1227343555361426,2.0170494884750414,93.65450143814087,0.001866410457296297
4,br,cropped,16,2.1424882305600854,2.018364357259184,93.75450015068054,0.0020066023353138007
4,ck,baseline,19,5.3819898779706445,5.540881271740427,67.29949712753296,0.001352552317257505
4,ck,baseline,16,4.571599704501736,4.965594506011587,69.51299905776978,0.001802035876607988
4,ck,cropped,19,4.555122067957496,4.930331225438574,68.20300221443176,0.0017807516996981576
4,ck,cropped,16,4.667672599600749,4.9970443293928035,66.28149747848511,0.0019498738765832968
4,gr,baseline,19,2.046873080922468,2.948447113881153,91.04200005531311,0.0016915242667892016
4,gr,baseline,16,1.9169873452191182,2.783857794538554,91.53550267219543,0.001627662277314812
4,gr,cropped,19,2.063716781660053,3.069563849548303,90.48500061035156,0.0019408325897529721
4,gr,cropped,16,2.0059314566835376,2.86199582119171,91.10599756240845,0.0017282012777286582
4,gwr,baseline,19,2.11410842577268,2.3271370260354125,94.21949982643127,0.0010669053153833374
4,gwr,baseline,16,2.112713118040271,2.3272213533843282,94.26649808883667,0.0010837170520971995
4,gwr,cropped,19,1.8685970094776911,2.2759079719971287,94.39499974250793,0.0008705866093805525
4,gwr,cropped,16,1.8972266541126874,2.2714762818647527,94.34800148010254,0.0009671901352703571
4,ma,baseline,19,1.6231791540378806,2.70831281097449,86.9159996509552,0.0007355726665991824
4,ma,baseline,16,1.6182989634349851,2.6621171859590222,87.02600002288818,0.0005630785835819552
4,ma,cropped,19,1.6180154823417052,2.6479622836486363,87.06499934196472,0.0005068657628726214
4,ma,cropped,16,1.668434849464713,2.6818249942082777,86.84399724006653,0.0005917075213801581
5,tg,baseline,19,3.6895931522387433,2.609862987195826,87.44649887084961,0.00018215908994534402
5,tg,baseline,16,4.8383695435959355,2.6787574522407223,86.9949996471405,0.00020446148027986055
5,tg,cropped,19,3.479225340180399,2.957182265460103,85.71950197219849,9.921184300765162
5,tg,cropped,16,2.0719596725474814,2.8751203307384707,86.27899885177612,0.00014576818330169772
5,wr,baseline,19,5.406240028650096,3.528193950840465,83.52450132369995,0.0026306963263778016
5,wr,baseline,16,6.159685913166936,3.3744560716064846,84.74299907684326,0.0025413406547158957
5,wr,cropped,19,4.8463903571664275,3.6112562741466103,82.30699896812439,0.0031648687581764534
5,wr,cropped,16,4.919212190203158,3.719173183090145,81.23900294303894,0.0032680189178790897
5,br,baseline,19,2.126593916708959,2.006119054610176,93.77149939537048,0.0017330270566162653
5,br,baseline,16,2.0362697052082117,1.9361434606079813,94.67949867248535,0.0019177097783540376
5,br,cropped,19,2.16881407671071,2.0372677567293493,93.5355007648468,0.0017682919860817492
5,br,cropped,16,2.252995572213654,2.0756061423876813,92.7964985370636,0.0020088142264285125
5,ck,baseline,19,5.452787378597575,4.8738275058353695,70.07449865341187,0.0026027413696283475
5,ck,baseline,16,4.9807847265866325,4.836047801334777,68.23650002479553,0.0014554922017850913
5,ck,cropped,19,4.610993919160104,4.988728734254122,67.76250004768372,0.0018044056560029276
5,ck,cropped,16,4.645144876051828,5.008854498688525,66.48150086402893,0.0016874537323019467
5,gr,baseline,19,2.0498052363261112,2.943381744557734,91.03999733924866,0.0015140971299842931
5,gr,baseline,16,1.9404798195174469,2.788212267318204,91.46400094032288,0.0016022242562030442
5,gr,cropped,19,2.104326239433661,3.035133817975196,90.65300226211548,0.0017994463632931001
5,gr,cropped,16,2.0825338757486085,2.9468799407665656,90.67649841308594,0.0018948074284708127
5,gwr,baseline,19,1.8362618723349922,2.2458035353271173,94.90650296211243,0.0009329271051683463
5,gwr,baseline,16,1.9391517291214935,2.317011726489708,94.30599808692932,0.0010660030056897085
5,gwr,cropped,19,1.9231342491568004,2.310361602957933,94.24200057983398,0.000895862376637524
5,gwr,cropped,16,1.998857164654539,2.3724702839030534,94.00349855422974,0.0010763746104203165
5,ma,baseline,19,1.569235734425531,2.6517234127614424,86.94400191307068,0.0005684072675649077
5,ma,baseline,16,1.539146687128517,2.6199186800430923,87.24550008773804,0.0005942111783951987
5,ma,cropped,19,1.697865009928852,2.696367462419717,86.75649762153625,0.0005497921392816352
5,ma,cropped,16,1.69715627327925,2.6975883514925023,86.93400025367737,0.0006390063390426803
6,tg,baseline,19,4.645965237846884,2.8063686711925726,86.43100261688232,0.00012814325600629672
6,tg,baseline,16,3.9241941775437374,2.841515322105263,86.42100095748901,0.00018430633872412727
6,tg,cropped,19,2.7370326736461505,2.8086036739794995,86.73400282859802,0.00016340297861461295
6,tg,cropped,16,3.2570459920005423,2.7277039685206805,87.05549836158752,0.00015553927141809254
6,wr,baseline,19,4.8488413074163015,3.5158062342032865,83.49149823188782,0.002664263956830837
6,wr,baseline,16,4.860178991367025,3.5425944431278436,83.30150246620178,0.0027333779144100845
6,wr,cropped,19,4.867228330377734,3.613894965166072,82.40299820899963,0.003115508661721833
6,wr,cropped,16,5.486873192238978,3.6177940179317747,81.81099891662598,0.0033350333978887647
6,br,baseline,19,2.152462655263123,2.0150639242364172,93.6739981174469,0.0017142518117907457
6,br,baseline,16,2.1008996584234763,1.9997061476892248,93.8700020313263,0.0018078468201565556
6,br,cropped,19,2.1688903534879067,2.0249383930435125,93.54649782180786,0.0018190617993241176
6,br,cropped,16,2.157151336988141,2.0529098500640752,93.65900158882141,0.0021558937078225426
6,ck,baseline,19,4.824299374099559,5.187509712199153,69.18699741363525,0.0016672598576406017
6,ck,baseline,16,4.306851794924316,4.888794807211496,68.60650181770325,0.0012683422028203495
6,ck,cropped,19,4.593535215416645,5.010716947318257,67.58300065994263,0.0020202822270221077
6,ck,cropped,16,4.6483700028962875,5.127026406314135,65.87550044059753,0.0023136160962167196
6,gr,baseline,19,2.0789225092456833,2.9568322344632234,91.06799960136414,0.0017551910787005909
6,gr,baseline,16,2.023851739828136,2.804832398885232,91.36800169944763,0.0016215446521528065
6,gr,cropped,19,2.1922520635131764,3.306680322596636,90.04799723625183,0.001887058897409588
6,gr,cropped,16,2.058175705660292,2.8489601577796013,91.16349816322327,0.0017815895262174308
6,gwr,baseline,19,1.9555866914644973,2.3086303687124565,94.47500109672546,0.0009812039934331551
6,gwr,baseline,16,1.9502237057504064,2.2878847990578834,94.24350261688232,0.0008680448445375077
6,gwr,cropped,19,1.8558711349884798,2.274401820452596,94.42049860954285,0.0008802861884760205
6,gwr,cropped,16,1.9475993186941223,2.377095878062642,93.8955008983612,0.0010981047125824261
6,ma,baseline,19,1.55575853412745,2.6437118424325066,87.13399767875671,0.0006464704711106606
6,ma,baseline,16,1.536871552567314,2.6629152811966477,87.13600039482117,0.0006765511443518335
6,ma,cropped,19,1.6527018809553873,2.684919848675514,86.90299987792969,0.0005687475095328409
6,ma,cropped,16,1.5993817699955644,2.63190412424017,87.124502658844,0.0005705435796699021
7,tg,baseline,19,3.0161268826025522,2.7598380839065064,86.52799725532532,0.00014303792568171048
7,tg,baseline,16,3.3256082810656626,2.696685303462219,86.55449748039246,0.00021359810489229858
7,tg,cropped,19,3.0865179107194467,2.653648551847624,87.00950145721436,0.000133520052258973
7,tg,cropped,16,2.0020248323939773,2.520462705616637,87.7174973487854,0.00016096510080387816
7,wr,baseline,19,4.788060781748714,3.465890549392523,84.60749983787537,0.00263313231698703
7,wr,baseline,16,6.047976551062244,3.5453878859629264,82.81199932098389,0.0027816209694719873
7,wr,cropped,19,5.2461858917386515,3.6511433325896965,82.2854995727539,0.0031806059269001707
7,wr,cropped,16,4.989728309798417,3.6131654293379416,82.26649761199951,0.0031551706342725083
7,br,baseline,19,2.107928326715342,1.9543524770192329,94.39299702644348,0.001584998426551465
7,br,baseline,16,2.0700447236464234,1.9830885696374896,94.39200162887573,0.0017650869267527014
7,br,cropped,19,2.161818263136749,2.0258083171587193,93.15699934959412,0.0018568220184533857
7,br,cropped,16,2.157026954181495,2.0007408961683897,93.98350119590759,0.0019888639144483022
7,ck,baseline,19,4.9410246217138445,5.05066051576941,69.82200145721436,0.0025335324608022347
7,ck,baseline,16,4.89546859103056,5.096331583083458,67.64600276947021,0.0009624238373362459
7,ck,cropped,19,4.931903535537941,5.049466244688816,67.5249993801117,0.0016857173250173219
7,ck,cropped,16,4.515795539786254,4.981935296525196,67.01949834823608,0.0014593519154004753
7,gr,baseline,19,2.0042340182384875,2.872673411987407,91.1650002002716,0.0016847752704052255
7,gr,baseline,16,1.9076015138057827,2.8195424565761793,91.51549935340881,0.0016845588106662035
7,gr,cropped,19,2.1264426625892696,3.000200952334939,90.57999849319458,0.001766961213434115
7,gr,cropped,16,2.065492996452682,2.9012446039072795,91.02299809455872,0.0017821490473579615
7,gwr,baseline,19,1.965476714444957,2.341448345168252,94.16149854660034,0.0010079244020744227
7,gwr,baseline,16,1.936033793627389,2.316359624232123,94.39499974250793,0.0010351641321904026
7,gwr,cropped,19,1.8898626842607638,2.3011669781574824,94.32799816131592,0.0009528308510198258
7,gwr,cropped,16,2.0011307487987984,2.317457419710264,94.25650238990784,0.0010049056982097682
7,ma,baseline,19,1.5988334927130083,2.708665888271096,86.9605004787445,0.0006286441021075007
7,ma,baseline,16,1.568527495366762,2.634173929034241,87.11900115013123,0.0005868999323865864
7,ma,cropped,19,1.6475440143725368,2.6454190842865244,87.16899752616882,0.0006027180461387616
7,ma,cropped,16,1.6251194801130087,2.702238886145215,86.74899935722351,0.0006328559720714111
8,tg,baseline,19,2.9193239107612556,2.611737554709577,87.27650046348572,0.00028911701974720927
8,tg,baseline,16,4.455871452159015,2.539841784244413,87.47149705886841,0.00021865823782718508
8,tg,cropped,19,2.573666843045381,2.5669405219670023,87.44199872016907,0.00015092682588147
8,tg,cropped,16,4.095301896431703,2.8141089858372674,86.27099990844727,0.0001012163124869403
8,wr,baseline,19,5.112704379828504,3.494318095639213,83.78400206565857,0.0027432515707914717
8,wr,baseline,16,5.341942564196752,3.4466241322715434,83.97600054740906,0.0027313259124639444
8,wr,cropped,19,4.933527381273828,3.5937451757741616,82.88450241088867,0.0032386640668846667
8,wr,cropped,16,5.185690308360382,3.53795804164293,83.20000171661377,0.0032711941457819194
8,br,baseline,19,2.1537728185074054,1.9982872076896265,94.31949853897095,0.0019706738385139033
8,br,baseline,16,2.091373327340873,1.9742221219211435,94.6590006351471,0.0015215286111924797
8,br,cropped,19,2.2068556218862323,2.0509196297087984,93.47249865531921,0.0018070681107928976
8,br,cropped,16,2.241497367302027,2.082844177219005,92.60500073432922,0.0018930308215203695
8,ck,baseline,19,4.699660382931149,4.822691978332492,69.24049854278564,0.0017935113646672107
8,ck,baseline,16,5.0808313546736965,4.842404914629046,70.51600217819214,0.001678409353189636
8,ck,cropped,19,4.579168996878116,5.116733448638753,65.62250256538391,0.0023841404981794767
8,ck,cropped,16,4.398126366340646,5.128004286685737,65.81649780273438,0.001267702282348182
8,gr,baseline,19,1.9487154306773748,2.877266884902387,91.20349884033203,0.001681781213846989
8,gr,baseline,16,2.0206466921829014,2.8382600212052465,91.34799838066101,0.0017214162653544918
8,gr,cropped,19,2.124949014082699,3.016686896891301,90.54200053215027,0.0018838782125385478
8,gr,cropped,16,2.061321476035014,2.899980797122659,90.94449877738953,0.0017882783140521497
8,gwr,baseline,19,1.8552952721558478,2.2195885686594954,94.59199905395508,0.0007859966899559367
8,gwr,baseline,16,1.8264056463832692,2.2628412152080477,94.6370005607605,0.0008105034794425592
8,gwr,cropped,19,1.8949983574805602,2.307351095090296,94.16900277137756,0.000778042885940522
8,gwr,cropped,16,1.9777979351798172,2.311651817053919,94.36500072479248,0.000943684881349327
8,ma,baseline,19,1.5950469432592231,2.640066273767863,87.23599910736084,0.00057751663007366
8,ma,baseline,16,1.6380078235190234,2.719509678241707,86.81150078773499,0.0007347319296968635
8,ma,cropped,19,1.6432772181107724,2.7176161214888834,86.76900267601013,0.0005895659342058934
8,ma,cropped,16,1.6033719362779177,2.65009332982294,86.95949912071228,0.0005910237632633653
9,tg,baseline,19,3.101513897785282,2.7443952120776327,86.60550117492676,0.00030863618576404406
9,tg,baseline,16,3.815447113144324,2.6457161351721785,86.94300055503845,0.0002469622813805472
9,tg,cropped,19,2.686387535738573,2.711813661269015,86.79850101470947,0.00013568193253377103
9,tg,cropped,16,1.8984184660727872,2.5010628485096906,87.80099749565125,0.00021472060325322673
9,wr,baseline,19,4.88693132003646,3.457038352013915,84.19899940490723,0.00271480021183379
9,wr,baseline,16,4.85280913571104,3.412658472453431,84.21599864959717,0.002497985951777082
9,wr,cropped,19,4.992828214444655,3.6879340071226827,81.46799802780151,0.003447839480941184
9,wr,cropped,16,4.831772910479683,3.6090372807307496,82.53949880599976,0.0032256775739369914
9,br,baseline,19,2.1052270574874865,1.984380398889531,93.85799765586853,0.0017297499653068371
9,br,baseline,16,2.0348260309975394,1.9029883005923312,95.17250061035156,0.0016323374438798055
9,br,cropped,19,2.1544418206743696,2.023801021888522,93.6299979686737,0.0019024058929062448
9,br,cropped,16,2.170957481533338,2.0418354747518497,93.56549978256226,0.0019860599422827363
9,ck,baseline,19,5.177602441312137,5.291366735808453,67.69949793815613,0.0015743762560305186
9,ck,baseline,16,4.643015590924246,5.149889780433224,68.24650168418884,0.0015986217476893216
9,ck,cropped,19,4.598766811746604,4.889286070424107,68.54000091552734,0.0020617291738744825
9,ck,cropped,16,4.528570786533542,4.828659324627289,67.72900223731995,0.0019449695173534565
9,gr,baseline,19,2.0696753429285755,2.968219055872111,90.8905029296875,0.0016191172107937746
9,gr,baseline,16,1.9325743637829393,2.7823723132468614,91.43700003623962,0.001574340603838209
9,gr,cropped,19,2.090978880395169,3.0099695544392837,90.73749780654907,0.0018389584511169232
9,gr,cropped,16,2.027214910453354,2.867547769838109,91.21900200843811,0.0018483518942957744
9,gwr,baseline,19,1.9891130583135828,2.349193404962642,94.13250088691711,0.001064446860254975
9,gwr,baseline,16,1.95696099248855,2.2637561454068122,94.54050064086914,0.001047397108777659
9,gwr,cropped,19,1.9473224438540468,2.354693102140707,94.13099884986877,0.0009823538675846066
9,gwr,cropped,16,1.9151814605889828,2.3096519984646338,94.32899951934814,0.0010200990800512955
9,ma,baseline,19,1.5438071101025541,2.6042258911079235,87.44000196456909,0.0004294397967896657
9,ma,baseline,16,1.5799482561545828,2.6013510306701124,87.32349872589111,0.0006398560344678117
9,ma,cropped,19,1.6008295783320348,2.610458613652626,87.22149729728699,0.0004706730123871239
9,ma,cropped,16,1.5727431549080482,2.680225925881894,86.86500191688538,0.0005412672180682421
10,tg,baseline,19,3.4000699073689358,2.8093943836588595,86.27300262451172,0.00019806439013336785
10,tg,baseline,16,3.1716191402875786,2.705198429711434,86.95549964904785,0.00018377337482888834
10,tg,cropped,19,2.734559842955208,2.689523071980505,86.7205023765564,0.00016927757542362087
10,tg,cropped,16,1.9741383462921873,2.6691919166426366,86.93000078201294,9.904742910293862
10,wr,baseline,19,4.639333528335563,3.386331223735728,84.50049757957458,0.002480620787537191
10,wr,baseline,16,4.674718343161723,3.5051347754377127,83.399498462677,0.0026277501092408784
10,wr,cropped,19,4.69150266890369,3.589080574071539,82.88499712944031,0.003130816185148433
10,wr,cropped,16,5.327017933265689,3.5785988935939415,82.82549977302551,0.00324565262417309
10,br,baseline,19,2.092679576880998,1.9493637757743403,94.72399950027466,0.0015819550753803924
10,br,baseline,16,2.1961808323255063,1.9867266111406152,93.89299750328064,0.0018662023649085313
10,br,cropped,19,2.22274669354796,2.036294877429076,93.48750114440918,0.001905664976220578
10,br,cropped,16,2.195231995247153,2.091261183179267,93.34350228309631,0.002161199336114805
10,ck,baseline,19,4.43176799862852,4.946094616085005,70.31300067901611,0.0021303889297996648
10,ck,baseline,16,4.946433147531815,4.9245960791391905,67.917001247406,0.001992051511479076
10,ck,cropped,19,4.711516720782174,5.000840278962173,66.83599948883057,0.0017193333405884914
10,ck,cropped,16,4.77250623448231,5.176533999618613,66.64249897003174,0.0018382002963335253
10,gr,baseline,19,2.087608949192682,2.9772945158682638,90.95199704170227,0.0016587708159931935
10,gr,baseline,16,2.0196688607364535,2.853958592089028,91.12899899482727,0.0017053887859219685
10,gr,cropped,19,2.0618511702139397,2.9464204266719896,91.08849763870239,0.0017081612895708531
10,gr,cropped,16,2.074385705655345,2.996903406441733,90.82649946212769,0.001754783261276316
10,gwr,baseline,19,1.8467057630855277,2.259292307893416,94.62649822235107,0.0009442182090424467
10,gwr,baseline,16,1.9072422329569332,2.2820797957724523,94.48450207710266,0.0010430018846818712
10,gwr,cropped,19,1.9477247146854757,2.3346568560006826,94.10799741744995,0.0009277040589950047
10,gwr,cropped,16,1.9464845946839227,2.3177713346138664,93.9329981803894,0.0010153550647373777
10,ma,baseline,19,1.570745730198686,2.627736748302284,87.3199999332428,0.0005016654540668242
10,ma,baseline,16,1.613315040530639,2.6832225857915812,86.89150214195251,0.000593298727835645
10,ma,cropped,19,1.621508626890519,2.6901747694090954,86.88899874687195,0.0005601658358500572
10,ma,cropped,16,1.7125504527673456,2.7570851680686554,86.4745020866394,0.0007112373168638442
